Name,X,Y
ctg7180000073115_Component#_1,0.116157048,1.750969166
ctg7180000073418_Component#_1,4.170076494,-7.590145867
ctg7180000073428_Component#_1,-1.022605787,1.918339314
ctg7180000073826_Component#_1,0.07255036,-5.349824657
ctg7180000073862_Component#_1,0.746640901,0.934646007
ctg7180000073882_Component#_1,-1.659879837,1.350178197
ctg7180000073899_Component#_1,-0.662701629,1.965993903
ctg7180000073919_Component#_1,-0.107942662,-5.38904433
ctg7180000073920_Component#_1,1.584514784,0.159591026
ctg7180000074274_Component#_1,-1.386075244,1.584216858
ctg7180000074875_Component#_1,1.416572427,0.781658465
ctg7180000075055_Component#_1,-1.022605787,1.918339314
ctg7180000075440_Component#_1,1.427502742,0.556546337
ctg7180000075608_Component#_1,-1.478708945,1.742925123
ctg7180000075682_Component#_1,1.448080382,0.561136658
ctg7180000076124_Component#_1,-0.846406728,2.059482814
ctg7180000076182_Component#_1,-1.657286795,1.348995427
ctg7180000077166_Component#_1,-1.08027787,2.001237785
ctg7180000087162_Component#_1,-1.464696139,1.346452789
ctg7180000087162_Component#_2,-1.549856641,1.653329094
ctg7180000087225_Component#_1,1.985251724,-1.117998204
ctg7180000087287_Component#_1,0.067312256,0.799837477
ctg7180000087289_Component#_1,-1.611064477,1.683814285
ctg7180000087445_Component#_2,-0.130821335,1.547306643
ctg7180000087445_Component#_4,-0.664972353,1.9725833
ctg7180000087484_Component#_1,4.663273892,-7.912425152
ctg7180000087484_Component#_2,-1.501205882,1.753615497
ctg7180000087496_Component#_1,0.781473773,0.309547357
ctg7180000087496_Component#_2,-1.651742812,1.347440864
ctg7180000087525_Component#_2,-1.622638552,1.505210528
ctg7180000087571_Component#_1,-1.272736245,1.870576388
ctg7180000087584_Component#_1,1.91181038,-0.915297594
ctg7180000087617_Component#_1,-0.376276663,1.769504706
ctg7180000087632_Component#_1,4.686172646,-7.911166234
ctg7180000087640_Component#_1,-1.641162581,1.505136473
ctg7180000087644_Component#_1,-0.941916051,1.807893699
ctg7180000087648_Component#_1,-0.662090846,1.865397939
ctg7180000087649_Component#_1,0.446080681,1.450001424
ctg7180000087668_Component#_1,4.102220617,-7.524232536
ctg7180000087671_Component#_1,-1.596074918,1.347286294
ctg7180000087687_Component#_1,1.530536855,-5.640537522
ctg7180000087687_Component#_2,1.399494502,0.848762363
ctg7180000087758_Component#_1,-1.070613092,2.075012465
ctg7180000087760_Component#_1,-0.727202383,1.133795939
ctg7180000087763_Component#_1,-0.339821968,1.962776405
ctg7180000087786_Component#_1,4.326891721,-7.546175686
ctg7180000087786_Component#_2,-1.613002006,1.355945665
ctg7180000087804_Component#_1,0.112480973,1.880455721
ctg7180000087805_Component#_1,0.161904226,1.878832331
ctg7180000087813_Component#_1,0.9901491,-5.474663491
ctg7180000087814_Component#_1,-1.1097541,1.871972703
ctg7180000087862_Component#_1,1.275458161,0.471196119
ctg7180000087863_Component#_1,0.544941602,-5.396783736
ctg7180000087870_Component#_1,0.546446175,-5.397346439
ctg7180000087871_Component#_1,1.093912429,-5.522180722
ctg7180000087874_Component#_1,-1.677942679,1.390245462
ctg7180000087901_Component#_1,0.137272893,0.359207522
ctg7180000087904_Component#_1,-0.912507912,1.801808956
ctg7180000087953_Component#_1,1.023924506,-0.361726825
ctg7180000087988_Component#_1,-1.022605787,1.918339314
ctg7180000087995_Component#_1,2.035567109,-0.708100578
ctg7180000088048_Component#_1,1.400996886,0.859072792
ctg7180000088096_Component#_1,0.745060032,-0.651194283
ctg7180000088108_Component#_1,-0.648790304,1.937747484
ctg7180000088165_Component#_1,-1.65443597,1.348041183
ctg7180000088193_Component#_1,0.587348047,-5.317079079
ctg7180000088231_Component#_2,0.249384053,-5.315076982
ctg7180000088272_Component#_1,-0.003570665,-5.34961002
ctg7180000088285_Component#_1,0.404051216,-5.300842305
ctg7180000088381_Component#_1,-1.611332709,1.610504171
ctg7180000088414_Component#_1,-1.657164676,1.525218583
ctg7180000088423_Component#_2,1.441578629,-5.583586674
ctg7180000088524_Component#_1,-1.408235985,1.792970718
ctg7180000088550_Component#_1,-1.245179795,1.991772866
ctg7180000088578_Component#_1,0.36040755,-5.295762337
ctg7180000088585_Component#_1,0.27764428,1.855047896
ctg7180000088741_Component#_1,-0.938001125,2.038779094
ctg7180000088754_Component#_1,-0.017834612,-5.346038267
ctg7180000088761_Component#_1,0.661660264,1.394825425
ctg7180000088809_Component#_1,-1.67650912,1.528355885
ctg7180000088908_Component#_1,-1.511322862,1.58433756
ctg7180000088927_Component#_1,0.241487663,-5.337459179
ctg7180000088928_Component#_1,3.530401591,-3.117458231
ctg7180000088986_Component#_1,1.407665869,0.764817988
ctg7180000089076_Component#_1,-0.895676733,2.002445378
ctg7180000089086_Component#_1,-1.279206964,1.81083361
ctg7180000089170_Component#_2,-1.174700748,1.974628993
ctg7180000089241_Component#_1,-0.619223552,1.714895246
ctg7180000089248_Component#_1,2.617604709,-1.934840287
ctg7180000089251_Component#_1,-1.664888229,1.354057136
ctg7180000089277_Component#_1,0.489861728,1.560482712
ctg7180000089393_Component#_2,-0.782276533,1.88378348
ctg7180000089500_Component#_1,-1.121921394,1.920324307
ctg7180000089549_Component#_1,-1.647077895,1.462060861
ctg7180000089606_Component#_1,0.817407048,0.203876976
ctg7180000089609_Component#_1,-0.57093494,2.035621711
ctg7180000089673_Component#_1,1.799821303,-0.025803946
ctg7180000089679_Component#_1,-1.63006935,1.6610629
ctg7180000089708_Component#_1,1.361086819,0.810281323
ctg7180000089792_Component#_1,1.418418113,0.78911575
ctg7180000089830_Component#_1,2.352574943,-1.432426656
ctg7180000089892_Component#_1,-1.553794636,1.700910959
ctg7180000089929_Component#_1,1.410581809,0.870423417
ctg7180000090069_Component#_1,-1.508990864,1.418351613
ctg7180000090408_Component#_1,1.578214654,-5.620941056
ctg7180000090576_Component#_1,1.418194017,0.785457694
ctg7180000090601_Component#_1,-0.833524913,2.062448783
ctg7180000090610_Component#_1,-1.642909574,1.565793964
ctg7180000090617_Component#_1,1.378938245,0.518247649
ctg7180000090901_Component#_1,1.406353336,0.761083822
ctg7180000090947_Component#_1,-1.624377928,1.382141683
ctg7180000090954_Component#_1,0.981770796,-5.525570708
ctg7180000091292_Component#_1,-1.668937215,1.359829264
ctg7180000091513_Component#_1,-1.212523985,1.945212688
ctg7180000091864_Component#_1,-1.370210967,1.885409466
ctg7180000091874_Component#_1,1.363484561,0.432728683
ctg7180000091912_Component#_1,-1.559484979,1.629184006
ctg7180000092245_Component#_1,-0.568764056,2.10373046
ctg7180000092257_Component#_1,0.470093857,1.553140837
deg7180000033965_Component#_1,-0.833435291,2.044930152
deg7180000034204_Component#_3,1.427502742,0.556546337
deg7180000034427_Component#_2,0.071670018,-5.349890255
deg7180000039019_Component#_1,0.515514824,1.28084651
